# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 17
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.6
# SW velocity: 700.0
# IMF By: -1.3
# IMF Bz: 3.9
# Dst: -34.0
# DIR: 1
# Geographic Geocentric Latitude: 74.443
# Longitude: 19.016
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -1.268   1.980   2.885   3.722      391.39     -782.75     -549.56     1033.39
  -1.272   1.988   2.891   3.731      388.58     -777.31     -544.13     1025.32
  -1.276   1.995   2.896   3.741      385.79     -771.91     -538.77     1017.33
  -1.279   2.003   2.901   3.750      383.03     -766.57     -533.47     1009.42
  -1.283   2.010   2.906   3.760      380.30     -761.27     -528.23     1001.59
  -1.287   2.018   2.912   3.769      377.60     -756.03     -523.05      993.85
  -1.291   2.026   2.917   3.779      374.92     -750.83     -517.93      986.19
  -1.295   2.033   2.922   3.788      372.27     -745.68     -512.87      978.60
  -1.298   2.041   2.927   3.797      369.65     -740.58     -507.87      971.10
  -1.302   2.048   2.933   3.807      367.06     -735.52     -502.93      963.67
  -1.306   2.056   2.938   3.816      364.49     -730.52     -498.05      956.32
  -1.310   2.064   2.943   3.826      361.94     -725.55     -493.22      949.05
  -1.314   2.071   2.948   3.835      359.43     -720.64     -488.45      941.85
  -1.318   2.079   2.953   3.845      356.93     -715.77     -483.73      934.73
  -1.321   2.087   2.959   3.854      354.46     -710.94     -479.06      927.67
  -1.325   2.094   2.964   3.863      352.02     -706.15     -474.45      920.69
  -1.329   2.102   2.969   3.873      349.60     -701.41     -469.89      913.78
  -1.333   2.110   2.974   3.882      347.20     -696.72     -465.38      906.94
  -1.337   2.117   2.979   3.892      344.83     -692.06     -460.93      900.17
  -1.340   2.125   2.984   3.901      342.48     -687.45     -456.52      893.47
  -1.344   2.133   2.989   3.911      340.15     -682.88     -452.17      886.84
  -1.348   2.140   2.994   3.920      337.85     -678.35     -447.86      880.27
  -1.352   2.148   3.000   3.929      335.57     -673.86     -443.60      873.77
  -1.356   2.156   3.005   3.939      333.31     -669.41     -439.39      867.33
  -1.360   2.164   3.010   3.948      331.07     -664.99     -435.22      860.96
  -1.364   2.171   3.015   3.958      328.85     -660.62     -431.11      854.65
  -1.367   2.179   3.020   3.967      326.66     -656.29     -427.04      848.40
  -1.371   2.187   3.025   3.976      324.48     -652.00     -423.01      842.21
  -1.375   2.194   3.030   3.986      322.33     -647.74     -419.03      836.09
  -1.379   2.202   3.035   3.995      320.20     -643.52     -415.09      830.03
  -1.383   2.210   3.040   4.005      318.09     -639.34     -411.20      824.02
  -1.387   2.218   3.045   4.014      315.99     -635.19     -407.34      818.08
  -1.391   2.226   3.050   4.023      313.92     -631.08     -403.54      812.19
  -1.394   2.233   3.055   4.033      311.87     -627.01     -399.77      806.36
  -1.398   2.241   3.060   4.042      309.84     -622.97     -396.04      800.59
  -1.402   2.249   3.065   4.052      307.82     -618.97     -392.36      794.87
