 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -4.570  -2.498   3.681   6.378      158.81      102.67      -45.17      194.43
  -4.579  -2.504   3.683   6.387      158.09      102.25      -44.77      193.52
  -4.587  -2.509   3.686   6.397      157.37      101.83      -44.38      192.62
  -4.595  -2.514   3.688   6.406      156.65      101.41      -43.99      191.73
  -4.603  -2.519   3.690   6.415      155.94      101.00      -43.60      190.84
  -4.611  -2.525   3.693   6.425      155.23      100.58      -43.22      189.95
  -4.619  -2.530   3.695   6.434      154.53      100.17      -42.83      189.07
  -4.628  -2.535   3.697   6.443      153.83       99.76      -42.46      188.20
  -4.636  -2.541   3.699   6.452      153.13       99.35      -42.08      187.33
  -4.644  -2.546   3.702   6.462      152.44       98.95      -41.71      186.47
  -4.652  -2.551   3.704   6.471      151.76       98.55      -41.34      185.61
  -4.660  -2.557   3.706   6.480      151.07       98.15      -40.97      184.75
  -4.669  -2.562   3.708   6.489      150.39       97.75      -40.61      183.91
  -4.677  -2.567   3.711   6.498      149.72       97.35      -40.24      183.06
  -4.685  -2.573   3.713   6.508      149.05       96.96      -39.88      182.23
  -4.693  -2.578   3.715   6.517      148.38       96.57      -39.53      181.39
  -4.701  -2.583   3.717   6.526      147.71       96.18      -39.17      180.57
  -4.709  -2.589   3.719   6.535      147.05       95.79      -38.82      179.74
  -4.718  -2.594   3.721   6.545      146.40       95.40      -38.48      178.93
  -4.726  -2.599   3.724   6.554      145.75       95.02      -38.13      178.11
  -4.734  -2.605   3.726   6.563      145.10       94.64      -37.79      177.31
  -4.742  -2.610   3.728   6.572      144.45       94.26      -37.45      176.50
  -4.750  -2.615   3.730   6.582      143.81       93.88      -37.11      175.70
  -4.759  -2.621   3.732   6.591      143.17       93.51      -36.77      174.91
  -4.767  -2.626   3.734   6.600      142.54       93.13      -36.44      174.12
  -4.775  -2.631   3.736   6.609      141.91       92.76      -36.11      173.34
  -4.783  -2.637   3.738   6.619      141.28       92.39      -35.78      172.56
  -4.791  -2.642   3.740   6.628      140.66       92.02      -35.46      171.78
  -4.799  -2.647   3.742   6.637      140.04       91.66      -35.13      171.01
  -4.808  -2.653   3.744   6.646      139.42       91.30      -34.81      170.25
  -4.816  -2.658   3.747   6.655      138.81       90.93      -34.49      169.49
  -4.824  -2.663   3.749   6.665      138.20       90.57      -34.18      168.73
  -4.832  -2.669   3.751   6.674      137.59       90.22      -33.86      167.98
  -4.840  -2.674   3.753   6.683      136.99       89.86      -33.55      167.23
  -4.849  -2.680   3.755   6.692      136.39       89.51      -33.24      166.49
  -4.857  -2.685   3.757   6.701      135.79       89.15      -32.94      165.75
  -4.865  -2.690   3.759   6.711      135.20       88.80      -32.63      165.01
  -4.873  -2.696   3.761   6.720      134.61       88.45      -32.33      164.28
  -4.881  -2.701   3.762   6.729      134.02       88.11      -32.03      163.56
  -4.890  -2.706   3.764   6.738      133.44       87.76      -31.73      162.83
  -4.898  -2.712   3.766   6.747      132.86       87.42      -31.43      162.12
  -4.906  -2.717   3.768   6.757      132.28       87.08      -31.14      161.40
  -4.914  -2.723   3.770   6.766      131.71       86.74      -30.85      160.69
  -4.922  -2.728   3.772   6.775      131.14       86.40      -30.56      159.99
  -4.931  -2.733   3.774   6.784      130.57       86.06      -30.27      159.29
  -4.939  -2.739   3.776   6.793      130.01       85.73      -29.99      158.59
  -4.947  -2.744   3.778   6.803      129.45       85.39      -29.71      157.90
  -4.955  -2.750   3.780   6.812      128.89       85.06      -29.42      157.21
  -4.963  -2.755   3.782   6.821      128.33       84.73      -29.15      156.52
  -4.972  -2.760   3.783   6.830      127.78       84.41      -28.87      155.84
  -4.980  -2.766   3.785   6.839      127.23       84.08      -28.59      155.16
  -4.988  -2.771   3.787   6.849      126.69       83.75      -28.32      154.49
  -4.996  -2.777   3.789   6.858      126.14       83.43      -28.05      153.82
  -5.004  -2.782   3.791   6.867      125.60       83.11      -27.78      153.15
  -5.013  -2.788   3.793   6.876      125.07       82.79      -27.51      152.49
  -5.021  -2.793   3.794   6.885      124.53       82.47      -27.25      151.83
  -5.029  -2.798   3.796   6.894      124.00       82.16      -26.99      151.18
  -5.037  -2.804   3.798   6.904      123.47       81.84      -26.73      150.53
  -5.045  -2.809   3.800   6.913      122.95       81.53      -26.47      149.88
  -5.054  -2.815   3.802   6.922      122.43       81.22      -26.21      149.24
  -5.062  -2.820   3.803   6.931      121.91       80.91      -25.95      148.60
  -5.070  -2.826   3.805   6.940      121.39       80.60      -25.70      147.96
  -5.078  -2.831   3.807   6.949      120.88       80.29      -25.45      147.33
  -5.086  -2.837   3.808   6.959      120.36       79.99      -25.20      146.70
  -5.095  -2.842   3.810   6.968      119.86       79.68      -24.95      146.07
  -5.103  -2.847   3.812   6.977      119.35       79.38      -24.70      145.45
  -5.111  -2.853   3.814   6.986      118.85       79.08      -24.46      144.83
  -5.119  -2.858   3.815   6.995      118.35       78.78      -24.22      144.22
  -5.127  -2.864   3.817   7.004      117.85       78.48      -23.98      143.60
  -5.136  -2.869   3.819   7.013      117.35       78.18      -23.74      143.00
  -5.144  -2.875   3.820   7.023      116.86       77.89      -23.50      142.39
  -5.152  -2.880   3.822   7.032      116.37       77.60      -23.26      141.79
  -5.160  -2.886   3.824   7.041      115.88       77.30      -23.03      141.19
  -5.168  -2.891   3.825   7.050      115.40       77.01      -22.80      140.60
  -5.177  -2.897   3.827   7.059      114.92       76.72      -22.57      140.00
  -5.185  -2.902   3.828   7.068      114.44       76.44      -22.34      139.42
  -5.193  -2.908   3.830   7.078      113.96       76.15      -22.11      138.83
  -5.201  -2.913   3.832   7.087      113.48       75.86      -21.88      138.25
  -5.209  -2.919   3.833   7.096      113.01       75.58      -21.66      137.67
  -5.218  -2.924   3.835   7.105      112.54       75.30      -21.44      137.10
  -5.226  -2.930   3.836   7.114      112.08       75.02      -21.21      136.52
  -5.234  -2.935   3.838   7.123      111.61       74.74      -20.99      135.95
  -5.242  -2.941   3.839   7.132      111.15       74.46      -20.78      135.39
  -5.251  -2.946   3.841   7.141      110.69       74.18      -20.56      134.83
  -5.259  -2.952   3.842   7.151      110.23       73.91      -20.35      134.27
  -5.267  -2.957   3.844   7.160      109.78       73.63      -20.13      133.71
  -5.275  -2.963   3.845   7.169      109.32       73.36      -19.92      133.16
  -5.283  -2.968   3.847   7.178      108.87       73.09      -19.71      132.60
  -5.292  -2.974   3.848   7.187      108.42       72.82      -19.50      132.06
  -5.300  -2.979   3.850   7.196      107.98       72.55      -19.29      131.51
  -5.308  -2.985   3.851   7.205      107.54       72.28      -19.09      130.97
  -5.316  -2.990   3.853   7.214      107.09       72.02      -18.88      130.43
  -5.324  -2.996   3.854   7.223      106.66       71.75      -18.68      129.90
  -5.333  -3.001   3.856   7.233      106.22       71.49      -18.48      129.36
  -5.341  -3.007   3.857   7.242      105.78       71.23      -18.28      128.83
  -5.349  -3.012   3.858   7.251      105.35       70.97      -18.08      128.31
  -5.357  -3.018   3.860   7.260      104.92       70.71      -17.88      127.78
  -5.365  -3.023   3.861   7.269      104.49       70.45      -17.69      127.26
  -5.374  -3.029   3.863   7.278      104.07       70.19      -17.49      126.74
  -5.382  -3.034   3.864   7.287      103.65       69.94      -17.30      126.22
  -5.390  -3.040   3.865   7.296      103.22       69.68      -17.11      125.71
  -5.398  -3.046   3.867   7.305      102.81       69.43      -16.92      125.20
  -5.407  -3.051   3.868   7.315      102.39       69.17      -16.73      124.69
  -5.415  -3.057   3.869   7.324      101.97       68.92      -16.54      124.19
  -5.423  -3.062   3.871   7.333      101.56       68.67      -16.35      123.69
  -5.431  -3.068   3.872   7.342      101.15       68.42      -16.17      123.19
  -5.439  -3.073   3.873   7.351      100.74       68.18      -15.98      122.69
  -5.448  -3.079   3.875   7.360      100.34       67.93      -15.80      122.19
  -5.456  -3.084   3.876   7.369       99.93       67.68      -15.62      121.70
  -5.464  -3.090   3.877   7.378       99.53       67.44      -15.44      121.21
  -5.472  -3.096   3.879   7.387       99.13       67.20      -15.26      120.73
  -5.480  -3.101   3.880   7.396       98.73       66.96      -15.08      120.24
  -5.489  -3.107   3.881   7.405       98.34       66.71      -14.91      119.76
  -5.497  -3.112   3.882   7.414       97.94       66.47      -14.73      119.28
  -5.505  -3.118   3.884   7.423       97.55       66.24      -14.56      118.81
  -5.513  -3.123   3.885   7.433       97.16       66.00      -14.39      118.33
  -5.521  -3.129   3.886   7.442       96.77       65.76      -14.21      117.86
  -5.530  -3.135   3.887   7.451       96.38       65.53      -14.04      117.39
  -5.538  -3.140   3.888   7.460       96.00       65.29      -13.88      116.93
  -5.546  -3.146   3.890   7.469       95.62       65.06      -13.71      116.46
  -5.554  -3.151   3.891   7.478       95.24       64.83      -13.54      116.00
  -5.563  -3.157   3.892   7.487       94.86       64.60      -13.38      115.54
  -5.571  -3.162   3.893   7.496       94.48       64.37      -13.21      115.08
  -5.579  -3.168   3.894   7.505       94.11       64.14      -13.05      114.63
  -5.587  -3.174   3.895   7.514       93.73       63.91      -12.89      114.18
  -5.595  -3.179   3.896   7.523       93.36       63.68      -12.73      113.73
  -5.604  -3.185   3.898   7.532       92.99       63.46      -12.57      113.28
  -5.612  -3.190   3.899   7.541       92.63       63.23      -12.41      112.84
  -5.620  -3.196   3.900   7.550       92.26       63.01      -12.25      112.39
  -5.628  -3.202   3.901   7.559       91.90       62.79      -12.09      111.95
  -5.636  -3.207   3.902   7.568       91.53       62.57      -11.94      111.51
  -5.645  -3.213   3.903   7.577       91.17       62.35      -11.78      111.08
  -5.653  -3.219   3.904   7.586       90.81       62.13      -11.63      110.65
  -5.661  -3.224   3.905   7.596       90.46       61.91      -11.48      110.21
  -5.669  -3.230   3.906   7.605       90.10       61.69      -11.33      109.78
  -5.677  -3.235   3.907   7.614       89.75       61.48      -11.18      109.36
  -5.686  -3.241   3.908   7.623       89.40       61.26      -11.03      108.93
  -5.694  -3.247   3.909   7.632       89.05       61.05      -10.88      108.51
  -5.702  -3.252   3.910   7.641       88.70       60.83      -10.73      108.09
  -5.710  -3.258   3.911   7.650       88.35       60.62      -10.59      107.67
  -5.718  -3.264   3.912   7.659       88.01       60.41      -10.44      107.25
  -5.727  -3.269   3.913   7.668       87.67       60.20      -10.30      106.84
  -5.735  -3.275   3.914   7.677       87.32       59.99      -10.15      106.43
  -5.743  -3.280   3.915   7.686       86.98       59.78      -10.01      106.02
  -5.751  -3.286   3.916   7.695       86.65       59.57       -9.87      105.61
  -5.760  -3.292   3.917   7.704       86.31       59.36       -9.73      105.21
  -5.768  -3.297   3.918   7.713       85.97       59.16       -9.59      104.80
  -5.776  -3.303   3.919   7.722       85.64       58.95       -9.45      104.40
  -5.784  -3.309   3.920   7.731       85.31       58.75       -9.32      104.00
  -5.792  -3.314   3.920   7.740       84.98       58.55       -9.18      103.60
  -5.801  -3.320   3.921   7.749       84.65       58.34       -9.05      103.21
  -5.809  -3.326   3.922   7.758       84.32       58.14       -8.91      102.81
  -5.817  -3.331   3.923   7.767       84.00       57.94       -8.78      102.42
  -5.825  -3.337   3.924   7.776       83.68       57.74       -8.64      102.03
  -5.833  -3.343   3.925   7.785       83.35       57.54       -8.51      101.64
  -5.842  -3.348   3.926   7.794       83.03       57.35       -8.38      101.26
  -5.850  -3.354   3.926   7.803       82.71       57.15       -8.25      100.87
  -5.858  -3.360   3.927   7.812       82.40       56.95       -8.12      100.49
  -5.866  -3.365   3.928   7.821       82.08       56.76       -8.00      100.11
  -5.874  -3.371   3.929   7.830       81.76       56.56       -7.87       99.73
  -5.883  -3.377   3.930   7.839       81.45       56.37       -7.74       99.36
  -5.891  -3.382   3.930   7.848       81.14       56.18       -7.62       98.98
  -5.899  -3.388   3.931   7.857       80.83       55.99       -7.49       98.61
  -5.907  -3.394   3.932   7.866       80.52       55.80       -7.37       98.24
  -5.915  -3.399   3.933   7.875       80.21       55.61       -7.25       97.87
  -5.924  -3.405   3.933   7.884       79.91       55.42       -7.12       97.50
  -5.932  -3.411   3.934   7.893       79.60       55.23       -7.00       97.14
  -5.940  -3.416   3.935   7.902       79.30       55.04       -6.88       96.78
  -5.948  -3.422   3.936   7.911       79.00       54.86       -6.76       96.41
  -5.956  -3.428   3.936   7.920       78.70       54.67       -6.64       96.05
  -5.964  -3.433   3.937   7.929       78.40       54.48       -6.53       95.70
  -5.973  -3.439   3.938   7.938       78.10       54.30       -6.41       95.34
  -5.981  -3.445   3.938   7.947       77.81       54.12       -6.29       94.99
  -5.989  -3.451   3.939   7.956       77.51       53.93       -6.18       94.63
  -5.997  -3.456   3.940   7.964       77.22       53.75       -6.06       94.28
  -6.005  -3.462   3.940   7.973       76.93       53.57       -5.95       93.93
  -6.014  -3.468   3.941   7.982       76.64       53.39       -5.84       93.58
  -6.022  -3.473   3.941   7.991       76.35       53.21       -5.72       93.24
  -6.030  -3.479   3.942   8.000       76.06       53.03       -5.61       92.89
  -6.038  -3.485   3.943   8.009       75.78       52.85       -5.50       92.55
  -6.046  -3.490   3.943   8.018       75.49       52.68       -5.39       92.21
  -6.055  -3.496   3.944   8.027       75.21       52.50       -5.28       91.87
  -6.063  -3.502   3.944   8.036       74.93       52.33       -5.17       91.53
  -6.071  -3.508   3.945   8.045       74.64       52.15       -5.06       91.20
  -6.079  -3.513   3.946   8.054       74.36       51.98       -4.96       90.86
  -6.087  -3.519   3.946   8.063       74.09       51.80       -4.85       90.53
  -6.095  -3.525   3.947   8.072       73.81       51.63       -4.74       90.20
  -6.104  -3.530   3.947   8.081       73.53       51.46       -4.64       89.87
  -6.112  -3.536   3.948   8.090       73.26       51.29       -4.54       89.54
  -6.120  -3.542   3.948   8.099       72.99       51.12       -4.43       89.22
  -6.128  -3.548   3.949   8.108       72.71       50.95       -4.33       88.89
  -6.136  -3.553   3.949   8.116       72.44       50.78       -4.23       88.57
  -6.145  -3.559   3.950   8.125       72.17       50.61       -4.13       88.25
  -6.153  -3.565   3.950   8.134       71.90       50.44       -4.02       87.93
  -6.161  -3.571   3.950   8.143       71.64       50.28       -3.92       87.61
  -6.169  -3.576   3.951   8.152       71.37       50.11       -3.83       87.29
  -6.177  -3.582   3.951   8.161       71.11       49.94       -3.73       86.97
  -6.185  -3.588   3.952   8.170       70.84       49.78       -3.63       86.66
  -6.194  -3.594   3.952   8.179       70.58       49.62       -3.53       86.35
  -6.202  -3.599   3.953   8.188       70.32       49.45       -3.43       86.04
  -6.210  -3.605   3.953   8.197       70.06       49.29       -3.34       85.73
  -6.218  -3.611   3.953   8.206       69.80       49.13       -3.24       85.42
  -6.226  -3.617   3.954   8.215       69.54       48.97       -3.15       85.11
  -6.234  -3.622   3.954   8.223       69.29       48.81       -3.05       84.81
  -6.243  -3.628   3.954   8.232       69.03       48.65       -2.96       84.50
  -6.251  -3.634   3.955   8.241       68.78       48.49       -2.87       84.20
  -6.259  -3.640   3.955   8.250       68.53       48.33       -2.78       83.90
  -6.267  -3.645   3.955   8.259       68.27       48.17       -2.68       83.60
  -6.275  -3.651   3.956   8.268       68.02       48.01       -2.59       83.30
  -6.284  -3.657   3.956   8.277       67.77       47.86       -2.50       83.01
  -6.292  -3.663   3.956   8.286       67.53       47.70       -2.41       82.71
  -6.300  -3.668   3.957   8.295       67.28       47.55       -2.32       82.42
  -6.308  -3.674   3.957   8.304       67.03       47.39       -2.23       82.12
  -6.316  -3.680   3.957   8.312       66.79       47.24       -2.15       81.83
  -6.324  -3.686   3.957   8.321       66.54       47.08       -2.06       81.54
  -6.332  -3.692   3.958   8.330       66.30       46.93       -1.97       81.25
  -6.341  -3.697   3.958   8.339       66.06       46.78       -1.89       80.97
  -6.349  -3.703   3.958   8.348       65.82       46.63       -1.80       80.68
  -6.357  -3.709   3.958   8.357       65.58       46.48       -1.72       80.40
  -6.365  -3.715   3.959   8.366       65.34       46.33       -1.63       80.11
  -6.373  -3.720   3.959   8.375       65.10       46.18       -1.55       79.83
  -6.381  -3.726   3.959   8.383       64.87       46.03       -1.46       79.55
  -6.390  -3.732   3.959   8.392       64.63       45.88       -1.38       79.27
  -6.398  -3.738   3.959   8.401       64.40       45.73       -1.30       78.99
  -6.406  -3.744   3.960   8.410       64.16       45.59       -1.22       78.72
  -6.414  -3.749   3.960   8.419       63.93       45.44       -1.14       78.44
  -6.422  -3.755   3.960   8.428       63.70       45.29       -1.06       78.17
  -6.430  -3.761   3.960   8.437       63.47       45.15       -0.98       77.89
  -6.438  -3.767   3.960   8.445       63.24       45.00       -0.90       77.62
  -6.447  -3.773   3.960   8.454       63.01       44.86       -0.82       77.35
  -6.455  -3.778   3.960   8.463       62.78       44.72       -0.74       77.08
  -6.463  -3.784   3.960   8.472       62.56       44.57       -0.66       76.82
  -6.471  -3.790   3.960   8.481       62.33       44.43       -0.58       76.55
  -6.479  -3.796   3.961   8.490       62.11       44.29       -0.51       76.28
  -6.487  -3.802   3.961   8.498       61.88       44.15       -0.43       76.02
  -6.495  -3.807   3.961   8.507       61.66       44.01       -0.35       75.76
  -6.504  -3.813   3.961   8.516       61.44       43.87       -0.28       75.49
  -6.512  -3.819   3.961   8.525       61.22       43.73       -0.20       75.23
  -6.520  -3.825   3.961   8.534       61.00       43.59       -0.13       74.97
  -6.528  -3.831   3.961   8.543       60.78       43.45       -0.06       74.72
  -6.536  -3.836   3.961   8.551       60.57       43.31        0.02       74.46
  -6.544  -3.842   3.961   8.560       60.35       43.18        0.09       74.20
  -6.552  -3.848   3.961   8.569       60.13       43.04        0.16       73.95
  -6.561  -3.854   3.961   8.578       59.92       42.90        0.23       73.70
  -6.569  -3.860   3.961   8.587       59.71       42.77        0.31       73.44
  -6.577  -3.866   3.961   8.596       59.49       42.63        0.38       73.19
  -6.585  -3.871   3.961   8.604       59.28       42.50        0.45       72.94
  -6.593  -3.877   3.960   8.613       59.07       42.36        0.52       72.69
  -6.601  -3.883   3.960   8.622       58.86       42.23        0.59       72.44
  -6.609  -3.889   3.960   8.631       58.65       42.10        0.65       72.20
  -6.617  -3.895   3.960   8.640       58.44       41.97        0.72       71.95
  -6.626  -3.901   3.960   8.648       58.23       41.83        0.79       71.71
  -6.634  -3.906   3.960   8.657       58.03       41.70        0.86       71.46
  -6.642  -3.912   3.960   8.666       57.82       41.57        0.93       71.22
  -6.650  -3.918   3.960   8.675       57.62       41.44        0.99       70.98
  -6.658  -3.924   3.960   8.684       57.41       41.31        1.06       70.74
  -6.666  -3.930   3.959   8.692       57.21       41.18        1.12       70.50
  -6.674  -3.936   3.959   8.701       57.01       41.05        1.19       70.26
  -6.682  -3.941   3.959   8.710       56.81       40.93        1.25       70.03
  -6.690  -3.947   3.959   8.719       56.61       40.80        1.32       69.79
  -6.699  -3.953   3.959   8.728       56.41       40.67        1.38       69.55
  -6.707  -3.959   3.959   8.736       56.21       40.54        1.45       69.32
  -6.715  -3.965   3.958   8.745       56.01       40.42        1.51       69.09
  -6.723  -3.971   3.958   8.754       55.81       40.29        1.57       68.86
  -6.731  -3.976   3.958   8.763       55.62       40.17        1.63       68.63
  -6.739  -3.982   3.958   8.771       55.42       40.04        1.70       68.40
  -6.747  -3.988   3.957   8.780       55.23       39.92        1.76       68.17
  -6.755  -3.994   3.957   8.789       55.04       39.79        1.82       67.94
  -6.763  -4.000   3.957   8.798       54.84       39.67        1.88       67.71
  -6.772  -4.006   3.957   8.806       54.65       39.55        1.94       67.49
  -6.780  -4.012   3.956   8.815       54.46       39.43        2.00       67.26
  -6.788  -4.017   3.956   8.824       54.27       39.30        2.06       67.04
  -6.796  -4.023   3.956   8.833       54.08       39.18        2.12       66.82
  -6.804  -4.029   3.955   8.842       53.89       39.06        2.18       66.59
  -6.812  -4.035   3.955   8.850       53.70       38.94        2.23       66.37
  -6.820  -4.041   3.955   8.859       53.52       38.82        2.29       66.15
  -6.828  -4.047   3.954   8.868       53.33       38.70        2.35       65.93
  -6.836  -4.053   3.954   8.877       53.14       38.58        2.41       65.72
  -6.844  -4.059   3.954   8.885       52.96       38.47        2.46       65.50
  -6.852  -4.064   3.953   8.894       52.77       38.35        2.52       65.28
  -6.861  -4.070   3.953   8.903       52.59       38.23        2.58       65.07
  -6.869  -4.076   3.952   8.911       52.41       38.11        2.63       64.85
  -6.877  -4.082   3.952   8.920       52.23       38.00        2.69       64.64
  -6.885  -4.088   3.952   8.929       52.05       37.88        2.74       64.43
  -6.893  -4.094   3.951   8.938       51.87       37.76        2.80       64.22
  -6.901  -4.100   3.951   8.946       51.69       37.65        2.85       64.01
  -6.909  -4.106   3.950   8.955       51.51       37.53        2.90       63.80
  -6.917  -4.111   3.950   8.964       51.33       37.42        2.96       63.59
  -6.925  -4.117   3.949   8.973       51.15       37.31        3.01       63.38
  -6.933  -4.123   3.949   8.981       50.97       37.19        3.06       63.17
  -6.941  -4.129   3.948   8.990       50.80       37.08        3.11       62.97
  -6.949  -4.135   3.948   8.999       50.62       36.97        3.17       62.76
  -6.957  -4.141   3.947   9.007       50.45       36.85        3.22       62.56
  -6.965  -4.147   3.947   9.016       50.28       36.74        3.27       62.36
  -6.974  -4.153   3.946   9.025       50.10       36.63        3.32       62.15
  -6.982  -4.159   3.946   9.034       49.93       36.52        3.37       61.95
  -6.990  -4.164   3.945   9.042       49.76       36.41        3.42       61.75
  -6.998  -4.170   3.945   9.051       49.59       36.30        3.47       61.55
  -7.006  -4.176   3.944   9.060       49.42       36.19        3.52       61.35
  -7.014  -4.182   3.943   9.068       49.25       36.08        3.57       61.15
  -7.022  -4.188   3.943   9.077       49.08       35.97        3.62       60.96
  -7.030  -4.194   3.942   9.086       48.91       35.86        3.67       60.76
  -7.038  -4.200   3.942   9.094       48.74       35.75        3.71       60.57
  -7.046  -4.206   3.941   9.103       48.58       35.65        3.76       60.37
  -7.054  -4.212   3.940   9.112       48.41       35.54        3.81       60.18
  -7.062  -4.218   3.940   9.121       48.25       35.43        3.86       59.98
  -7.070  -4.224   3.939   9.129       48.08       35.33        3.90       59.79
  -7.078  -4.229   3.939   9.138       47.92       35.22        3.95       59.60
  -7.086  -4.235   3.938   9.147       47.75       35.11        4.00       59.41
  -7.094  -4.241   3.937   9.155       47.59       35.01        4.04       59.22
  -7.102  -4.247   3.936   9.164       47.43       34.90        4.09       59.03
  -7.110  -4.253   3.936   9.173       47.27       34.80        4.13       58.84
  -7.118  -4.259   3.935   9.181       47.11       34.70        4.18       58.65
  -7.126  -4.265   3.934   9.190       46.95       34.59        4.22       58.47
  -7.134  -4.271   3.934   9.199       46.79       34.49        4.27       58.28
  -7.142  -4.277   3.933   9.207       46.63       34.39        4.31       58.10
  -7.150  -4.283   3.932   9.216       46.47       34.28        4.35       57.91
  -7.159  -4.289   3.931   9.225       46.31       34.18        4.40       57.73
  -7.167  -4.294   3.931   9.233       46.16       34.08        4.44       57.55
  -7.175  -4.300   3.930   9.242       46.00       33.98        4.48       57.36
  -7.183  -4.306   3.929   9.250       45.84       33.88        4.53       57.18
  -7.191  -4.312   3.928   9.259       45.69       33.78        4.57       57.00
  -7.199  -4.318   3.927   9.268       45.53       33.68        4.61       56.82
  -7.207  -4.324   3.927   9.276       45.38       33.58        4.65       56.64
  -7.215  -4.330   3.926   9.285       45.23       33.48        4.69       56.47
  -7.223  -4.336   3.925   9.294       45.08       33.38        4.73       56.29
  -7.231  -4.342   3.924   9.302       44.92       33.28        4.77       56.11
  -7.239  -4.348   3.923   9.311       44.77       33.18        4.82       55.94
  -7.247  -4.354   3.922   9.320       44.62       33.08        4.86       55.76
  -7.255  -4.360   3.922   9.328       44.47       32.99        4.90       55.59
  -7.263  -4.366   3.921   9.337       44.32       32.89        4.94       55.41
  -7.271  -4.372   3.920   9.345       44.17       32.79        4.97       55.24
  -7.279  -4.378   3.919   9.354       44.02       32.70        5.01       55.07
  -7.287  -4.383   3.918   9.363       43.88       32.60        5.05       54.89
  -7.295  -4.389   3.917   9.371       43.73       32.50        5.09       54.72
  -7.303  -4.395   3.916   9.380       43.58       32.41        5.13       54.55
  -7.311  -4.401   3.915   9.389       43.44       32.31        5.17       54.38
  -7.319  -4.407   3.914   9.397       43.29       32.22        5.21       54.21
  -7.327  -4.413   3.913   9.406       43.15       32.12        5.24       54.05
  -7.335  -4.419   3.912   9.414       43.00       32.03        5.28       53.88
  -7.343  -4.425   3.911   9.423       42.86       31.94        5.32       53.71
  -7.351  -4.431   3.910   9.432       42.72       31.84        5.35       53.55
  -7.358  -4.437   3.909   9.440       42.57       31.75        5.39       53.38
  -7.366  -4.443   3.908   9.449       42.43       31.66        5.43       53.22
  -7.374  -4.449   3.907   9.457       42.29       31.56        5.46       53.05
  -7.382  -4.455   3.906   9.466       42.15       31.47        5.50       52.89
  -7.390  -4.461   3.905   9.474       42.01       31.38        5.53       52.73
  -7.398  -4.467   3.904   9.483       41.87       31.29        5.57       52.56
  -7.406  -4.473   3.903   9.492       41.73       31.20        5.60       52.40
  -7.414  -4.479   3.902   9.500       41.59       31.11        5.64       52.24
  -7.422  -4.485   3.901   9.509       41.45       31.02        5.67       52.08
  -7.430  -4.491   3.900   9.517       41.31       30.93        5.71       51.92
  -7.438  -4.496   3.899   9.526       41.18       30.84        5.74       51.76
  -7.446  -4.502   3.898   9.535       41.04       30.75        5.78       51.60
  -7.454  -4.508   3.896   9.543       40.91       30.66        5.81       51.45
  -7.462  -4.514   3.895   9.552       40.77       30.57        5.84       51.29
  -7.470  -4.520   3.894   9.560       40.63       30.48        5.88       51.13
  -7.478  -4.526   3.893   9.569       40.50       30.39        5.91       50.98
  -7.486  -4.532   3.892   9.577       40.37       30.30        5.94       50.82
  -7.494  -4.538   3.891   9.586       40.23       30.22        5.97       50.67
  -7.502  -4.544   3.889   9.594       40.10       30.13        6.01       50.52
  -7.510  -4.550   3.888   9.603       39.97       30.04        6.04       50.36
  -7.518  -4.556   3.887   9.612       39.84       29.96        6.07       50.21
  -7.526  -4.562   3.886   9.620       39.70       29.87        6.10       50.06
  -7.533  -4.568   3.885   9.629       39.57       29.78        6.13       49.91
  -7.541  -4.574   3.883   9.637       39.44       29.70        6.16       49.76
  -7.549  -4.580   3.882   9.646       39.31       29.61        6.19       49.61
  -7.557  -4.586   3.881   9.654       39.18       29.53        6.23       49.46
  -7.565  -4.592   3.880   9.663       39.05       29.44        6.26       49.31
  -7.573  -4.598   3.878   9.671       38.93       29.36        6.29       49.16
  -7.581  -4.604   3.877   9.680       38.80       29.27        6.32       49.01
  -7.589  -4.610   3.876   9.688       38.67       29.19        6.35       48.86
  -7.597  -4.616   3.874   9.697       38.54       29.11        6.37       48.72
  -7.605  -4.622   3.873   9.705       38.42       29.02        6.40       48.57
  -7.613  -4.628   3.872   9.714       38.29       28.94        6.43       48.43
  -7.621  -4.634   3.870   9.722       38.17       28.86        6.46       48.28
  -7.628  -4.640   3.869   9.731       38.04       28.77        6.49       48.14
  -7.636  -4.646   3.868   9.739       37.92       28.69        6.52       47.99
  -7.644  -4.652   3.866   9.748       37.79       28.61        6.55       47.85
  -7.652  -4.658   3.865   9.756       37.67       28.53        6.58       47.71
  -7.660  -4.664   3.864   9.765       37.55       28.45        6.60       47.57
  -7.668  -4.670   3.862   9.773       37.42       28.37        6.63       47.43
  -7.676  -4.676   3.861   9.782       37.30       28.29        6.66       47.28
  -7.684  -4.682   3.859   9.790       37.18       28.21        6.69       47.14
  -7.692  -4.688   3.858   9.799       37.06       28.13        6.71       47.00
  -7.699  -4.694   3.857   9.807       36.94       28.05        6.74       46.87
  -7.707  -4.700   3.855   9.816       36.82       27.97        6.77       46.73
  -7.715  -4.705   3.854   9.824       36.70       27.89        6.79       46.59
  -7.723  -4.711   3.852   9.833       36.58       27.81        6.82       46.45
  -7.731  -4.717   3.851   9.841       36.46       27.73        6.85       46.31
