 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.477  -1.222   2.747   3.896      729.49      403.73     -481.76      962.94
  -2.485  -1.227   2.752   3.906      724.37      401.09     -477.44      955.79
  -2.492  -1.231   2.757   3.915      719.30      398.47     -473.17      948.71
  -2.500  -1.235   2.762   3.925      714.28      395.88     -468.94      941.71
  -2.508  -1.239   2.767   3.935      709.30      393.31     -464.76      934.77
  -2.515  -1.243   2.772   3.944      704.37      390.76     -460.63      927.91
  -2.523  -1.248   2.777   3.954      699.49      388.23     -456.54      921.11
  -2.530  -1.252   2.782   3.963      694.66      385.73     -452.50      914.38
  -2.538  -1.256   2.787   3.973      689.87      383.25     -448.50      907.72
  -2.546  -1.260   2.792   3.983      685.13      380.79     -444.55      901.13
  -2.553  -1.264   2.797   3.992      680.43      378.35     -440.64      894.60
  -2.561  -1.269   2.802   4.002      675.78      375.93     -436.78      888.13
  -2.568  -1.273   2.807   4.012      671.17      373.54     -432.96      881.73
  -2.576  -1.277   2.812   4.021      666.60      371.17     -429.17      875.39
  -2.584  -1.281   2.816   4.031      662.07      368.81     -425.43      869.11
  -2.591  -1.286   2.821   4.041      657.59      366.48     -421.73      862.90
  -2.599  -1.290   2.826   4.050      653.15      364.17     -418.08      856.74
  -2.606  -1.294   2.831   4.060      648.75      361.88     -414.46      850.65
  -2.614  -1.298   2.836   4.070      644.39      359.60     -410.88      844.61
  -2.622  -1.303   2.841   4.079      640.07      357.35     -407.33      838.64
  -2.629  -1.307   2.846   4.089      635.79      355.12     -403.83      832.72
  -2.637  -1.311   2.851   4.099      631.55      352.91     -400.37      826.86
  -2.645  -1.315   2.855   4.108      627.35      350.71     -396.94      821.05
  -2.652  -1.320   2.860   4.118      623.19      348.54     -393.55      815.30
  -2.660  -1.324   2.865   4.128      619.06      346.38     -390.19      809.61
  -2.668  -1.328   2.870   4.137      614.97      344.24     -386.87      803.97
  -2.675  -1.333   2.875   4.147      610.92      342.12     -383.59      798.38
  -2.683  -1.337   2.879   4.156      606.91      340.02     -380.34      792.85
  -2.691  -1.341   2.884   4.166      602.93      337.93     -377.12      787.37
  -2.698  -1.345   2.889   4.176      598.99      335.86     -373.94      781.94
  -2.706  -1.350   2.894   4.185      595.09      333.81     -370.80      776.56
  -2.714  -1.354   2.899   4.195      591.22      331.78     -367.68      771.24
  -2.721  -1.358   2.903   4.205      587.38      329.77     -364.60      765.96
  -2.729  -1.363   2.908   4.214      583.58      327.77     -361.55      760.73
  -2.737  -1.367   2.913   4.224      579.81      325.79     -358.54      755.56
  -2.744  -1.371   2.918   4.234      576.07      323.82     -355.55      750.43
  -2.752  -1.376   2.922   4.243      572.37      321.87     -352.60      745.34
  -2.760  -1.380   2.927   4.253      568.70      319.94     -349.67      740.31
  -2.767  -1.384   2.932   4.263      565.07      318.02     -346.78      735.32
  -2.775  -1.389   2.936   4.272      561.46      316.12     -343.92      730.38
  -2.783  -1.393   2.941   4.282      557.89      314.24     -341.08      725.48
