# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 69.65
# Longitude: 18.955
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.184  -1.023   1.560   2.873     1872.04      955.98     -375.22     2135.23
  -2.193  -1.028   1.562   2.882     1853.34      947.17     -367.13     2113.47
  -2.202  -1.032   1.564   2.891     1834.88      938.46     -359.19     2092.01
  -2.211  -1.037   1.566   2.900     1816.67      929.86     -351.38     2070.84
  -2.219  -1.041   1.567   2.910     1798.68      921.36     -343.72     2049.95
  -2.228  -1.046   1.569   2.919     1780.93      912.96     -336.20     2029.34
  -2.237  -1.050   1.571   2.928     1763.40      904.67     -328.81     2009.01
  -2.246  -1.055   1.572   2.937     1746.10      896.47     -321.55     1988.95
  -2.254  -1.059   1.574   2.946     1729.01      888.38     -314.43     1969.15
  -2.263  -1.064   1.575   2.956     1712.14      880.38     -307.43     1949.61
  -2.272  -1.068   1.577   2.965     1695.48      872.47     -300.55     1930.34
  -2.281  -1.073   1.578   2.974     1679.03      864.65     -293.80     1911.31
  -2.290  -1.077   1.580   2.983     1662.79      856.93     -287.17     1892.53
  -2.298  -1.082   1.582   2.992     1646.75      849.30     -280.66     1874.00
  -2.307  -1.086   1.583   3.002     1630.91      841.76     -274.26     1855.71
  -2.316  -1.091   1.584   3.011     1615.27      834.31     -267.98     1837.66
  -2.325  -1.096   1.586   3.020     1599.82      826.94     -261.81     1819.84
  -2.334  -1.100   1.587   3.029     1584.56      819.66     -255.75     1802.25
  -2.342  -1.105   1.589   3.038     1569.49      812.46     -249.79     1784.88
  -2.351  -1.109   1.590   3.047     1554.61      805.34     -243.94     1767.74
  -2.360  -1.114   1.592   3.057     1539.91      798.31     -238.20     1750.81
  -2.369  -1.118   1.593   3.066     1525.38      791.36     -232.55     1734.10
  -2.378  -1.123   1.594   3.075     1511.03      784.49     -227.01     1717.61
  -2.386  -1.127   1.596   3.084     1496.86      777.69     -221.56     1701.32
  -2.395  -1.132   1.597   3.093     1482.86      770.97     -216.21     1685.24
  -2.404  -1.137   1.598   3.102     1469.03      764.33     -210.96     1669.36
  -2.413  -1.141   1.599   3.111     1455.36      757.77     -205.79     1653.68
  -2.422  -1.146   1.601   3.121     1441.86      751.27     -200.72     1638.19
  -2.430  -1.150   1.602   3.130     1428.52      744.85     -195.73     1622.90
  -2.439  -1.155   1.603   3.139     1415.34      738.51     -190.84     1607.79
  -2.448  -1.160   1.604   3.148     1402.32      732.23     -186.03     1592.88
  -2.457  -1.164   1.605   3.157     1389.45      726.02     -181.30     1578.15
  -2.466  -1.169   1.606   3.166     1376.73      719.88     -176.66     1563.60
  -2.474  -1.173   1.608   3.175     1364.16      713.81     -172.09     1549.22
  -2.483  -1.178   1.609   3.185     1351.75      707.81     -167.61     1535.03
