# ts_version: 01
# Year: 2015
# Day: 311
# Hour: 0
# Minute: 00
# Second: 00
# SW dynamic pressure: 2.3
# SW velocity: 721.0
# IMF By: -2.6
# IMF Bz: -3.7
# Dst: -62.0
# DIR: 1
# Geographic Geocentric Latitude: 74.443
# Longitude: 19.016
# Xgsm: 1.
# Ygsm: 1.
# Zgsm: 1.
 XGSM    YGSM   ZGSM    R    BXGSM   BYGSM   BZGSM   B
 [Re]    [Re]   [Re]   [Re]  [nT]    [nT]   [nT]   [nT]
  -2.757  -1.420   2.323   3.875      765.32      442.40     -284.24      928.56
  -2.765  -1.424   2.326   3.884      759.88      439.42     -281.14      921.71
  -2.774  -1.429   2.329   3.894      754.49      436.48     -278.08      914.93
  -2.782  -1.434   2.332   3.903      749.15      433.56     -275.05      908.21
  -2.790  -1.439   2.335   3.912      743.86      430.67     -272.06      901.57
  -2.798  -1.443   2.338   3.922      738.62      427.80     -269.11      894.99
  -2.807  -1.448   2.341   3.931      733.44      424.96     -266.20      888.47
  -2.815  -1.453   2.344   3.941      728.30      422.14     -263.31      882.02
  -2.823  -1.458   2.347   3.950      723.21      419.35     -260.47      875.64
  -2.831  -1.463   2.350   3.960      718.18      416.59     -257.66      869.31
  -2.840  -1.467   2.353   3.969      713.19      413.84     -254.88      863.06
  -2.848  -1.472   2.356   3.979      708.24      411.13     -252.14      856.86
  -2.856  -1.477   2.359   3.988      703.35      408.43     -249.42      850.72
  -2.865  -1.482   2.362   3.997      698.50      405.76     -246.75      844.64
  -2.873  -1.487   2.365   4.007      693.69      403.11     -244.10      838.63
  -2.881  -1.491   2.368   4.016      688.93      400.49     -241.49      832.67
  -2.889  -1.496   2.370   4.026      684.22      397.89     -238.90      826.77
  -2.898  -1.501   2.373   4.035      679.55      395.31     -236.35      820.93
  -2.906  -1.506   2.376   4.045      674.92      392.75     -233.83      815.14
  -2.914  -1.511   2.379   4.054      670.34      390.22     -231.34      809.41
  -2.922  -1.515   2.382   4.063      665.80      387.71     -228.87      803.74
  -2.931  -1.520   2.385   4.073      661.30      385.22     -226.44      798.12
  -2.939  -1.525   2.388   4.082      656.85      382.75     -224.04      792.55
  -2.947  -1.530   2.390   4.092      652.43      380.30     -221.66      787.04
  -2.956  -1.535   2.393   4.101      648.06      377.87     -219.31      781.58
  -2.964  -1.540   2.396   4.111      643.73      375.47     -216.99      776.17
  -2.972  -1.544   2.399   4.120      639.43      373.08     -214.70      770.82
  -2.981  -1.549   2.402   4.129      635.18      370.71     -212.44      765.51
